id,paragraphs
1220,"Though the king was happy in his queen, and the realm happy with their marriage, Jaehaerys had not been wrong when he foresaw that he would face a time of testing. Having remade the council, reconciled Lord Rogar and Queen Alyssa, and imposed new taxes to restore the Crown’s coffers, he was faced with what would prove to be his thorniest problem yet: his sister Rhaena."
1221,"Since taking her leave of Lyman Lannister and Casterly Rock, Rhaena Targaryen and her traveling court had made their own royal progress of sorts, visiting the Marbrands of Ashemark, the Reynes of Castamere, the Leffords at the Golden Tooth, the Vances at Wayfarer’s"
1223,"Rest, and finally the Pipers of Pinkmaiden. No matter where she turned, the same problems arose. “They are all warm at first,” she told her brother, when she met with him after his wedding, “but it does not last. Either I am unwelcome or too welcome. They murmur of the cost of keeping me and mine, but it is Dreamfyre who excites them. Some fear her, more want her, and it is those who trouble me most. They lust for dragons of their own. That I will not give them, but where am I to go?”"
1224,"“Here,” the king suggested. “Return to court.”"
1225,"“And live forever in your shadow? I need a seat of my own. A place where no lord may threaten me, banish me, or trouble those I have taken under my protection. I need lands, men, a castle.”"
1226,"“We can find you lands,” the king said, “build you a castle.”"
1227,"“All the lands are taken, all the castles occupied,” Rhaena replied, “but there is one I have a claim to…a better claim than your own, brother. I am the blood of the dragon. I want my father’s seat, the place where I was born. I want Dragonstone.”"
1228,"To that King Jaehaerys had no answer, promising only to take the matter under consideration. His council, when the question was put to them, were united in their opposition to ceding the ancestral seat of House Targaryen to the widowed queen, but none had any better solution to offer."
1229,"After reflecting on the matter, His Grace met with his sister again. “I will grant you Dragonstone as your seat,” he told her, “for there is no place more fitting for the blood of the dragon. But you shall hold the island and the castle by my gift, not by right. Our grandsire made seven kingdoms into one with fire and blood, I cannot and will not make them two by carving you off a separate kingdom of your own. You are a queen by courtesy, but I am king, and my writ runs from Oldtown to the Wall…and on Dragonstone as well. Are we of one mind on this, sister?”"
1230,"“Are you so uncertain of that iron seat that you must needs have your own blood bend the knee to you, brother?” Rhaena threw back at him. “So be it. Give me Dragonstone and one thing more, and I shall trouble you no further.”"
1231,“One thing more?” Jaehaerys asked.
1233,“Aerea. I want my daughter restored to me.”
1234,"“Done,” the king said…mayhaps too hastily, for it must be remembered that Aerea Targaryen, a girl of eight, was his own acknowledged successor, heir apparent to the Iron Throne. The consequences of this decision would not be known for years to come, however. For the nonce it was done, and the Queen in the West at a stroke became the Queen in the East."
1235,"The year continued without further crisis or test as Jaehaerys and Alysanne settled in to rule. If certain members of the small council were taken aback when the queen began to attend their meetings, they voiced their objections only to one another…and soon not even that, for the young queen proved to be wise, well-read, and clever, a welcome voice in any discussion."
1236,"Alysanne Targaryen had happy memories of her childhood before her uncle Maegor seized the crown. During the reign of her father, Aenys, her mother, Queen Alyssa, had made the court a splendid place, filled with song, spectacle, and beauty. Musicians, mummers, and bards competed for her favor and that of the king. Wines from the Arbor flowed like water at their feasts, the halls and yards of Dragonstone rang with laughter, and the women of the court dazzled in pearls and diamonds. Maegor’s court had been a grim, dark place, and the regency had offered little change, for the memories of King Aenys’s time were painful to his widow, whilst Lord Rogar was of a martial temperament and once declared mummers to be of less use than monkeys, for “they both prance about, tumble, caper, and squeal, but if a man is hungry enough, he can eat a monkey.”"
1237,"Queen Alysanne looked back on the short-lived glories of her father’s court fondly, however, and made it her purpose to make the Red Keep glitter as it never had before, buying tapestries and carpets from Free Cities and commissioning murals, statuary, and tilework to decorate the castle’s halls and chambers. At her command, men from the City Watch combed Flea Bottom until they found Tom the Strummer, whose mocking songs had amused king and commons alike during the War for the White Cloaks. Alysanne made him the court singer, the first of many who would hold that office in the decades to come. She brought in a harpist from Oldtown, a company of mummers from Braavos, dancers from Lys, and gave the Red Keep its first fool, a fat man called the Goodwife who dressed as a woman and was never seen"
